Ratio,Mean,Max,Min,Std,Range,Temp,Time,Season,Lag-1_Ratio,Lag+1_Ratio
0.1671629,227293.3885000003,273479.4150000004,181107.36200000023,46186.02650000008,92372.05300000016,-1.960526315789474,3,0,0.2178148,0.157185
0.157185,213726.3235000001,245005.6870000003,182446.95999999988,31279.36350000021,62558.72700000042,-2.1184210526315788,4,0,0.1671629,0.3348183
0.3348183,455256.53450000007,527153.04,383360.0290000001,71896.50549999997,143793.01099999994,-2.2763157894736836,5,0,0.157185,0.423017
0.423017,549585.6894999994,695549.0219999992,403622.3569999996,145963.3324999998,291926.6649999996,-2.4342105263157894,6,0,0.3348183,0.503235
0.503235,839845.7225000001,909912.2110000012,769779.2339999992,70066.48850000097,140132.97700000193,-2.5921052631578947,7,0,0.423017,0.2213019
0.2213019,463102.52200000023,638753.9870000003,287451.0570000002,175651.46500000005,351302.9300000001,4.144736842105264,8,0,0.503235,0.0891709
0.0891709,249969.47849999997,336132.4510000002,163806.50599999973,86162.97250000022,172325.94500000044,-2.828947368421052,9,0,0.2213019,0.3540195
0.3540195,1072336.9755000002,1559148.7489999998,585525.2020000006,486811.7734999996,973623.5469999992,-2.9868421052631575,10,0,0.0891709,0.1051275
0.1051275,324377.042,472119.7690000001,176634.315,147742.72700000004,295485.4540000001,-3.144736842105263,11,0,0.3540195,0.1006544
0.1006544,310574.9449999996,312954.1249999997,308195.7649999995,2379.1800000001094,4758.360000000219,-3.302631578947368,12,0,0.1051275,0.0699888
0.0699888,215954.39450000017,254864.7510000002,177044.03800000012,38910.35650000004,77820.71300000008,-3.4605263157894735,13,0,0.1006544,0.1120889
0.1120889,318626.7364999999,424758.5039999998,212494.96899999995,106131.76749999991,212263.53499999983,-3.6184210526315788,14,0,0.0699888,0.1317301
0.1317301,257414.0004999998,277178.54,237649.46099999963,19764.539500000174,39529.07900000035,-3.776315789473684,15,0,0.1120889,0.1680263
0.1680263,437906.5144999994,706383.0409999992,169429.98799999966,268476.52649999975,536953.0529999995,-3.9342105263157894,16,0,0.1317301,0.358593
0.358593,1109470.8300000003,1617818.1900000009,601123.4699999999,508347.3600000005,1016694.720000001,-4.092105263157894,17,0,0.1680263,0.3177508
0.3177508,983106.8514999999,1039341.8370000012,926871.8659999986,56234.98550000129,112469.97100000258,-4.25,18,0,0.358593,0.1713672
0.1713672,530202.6310000005,564097.4280000017,496307.83399999945,33894.79700000113,67789.59400000225,-4.407894736842104,19,0,0.3177508,0.2769211
0.2769211,594484.3814999999,651755.2889999999,537213.4739999999,57270.90749999997,114541.81499999994,-4.565789473684211,20,0,0.1713672,0.375483
0.375483,1099855.7990000008,1824502.4350000005,375209.1630000011,724646.6359999997,1449293.2719999994,-4.723684210526315,21,0,0.2769211,0.5638592
0.5638592,1651642.8370000003,1763222.6500000006,1540063.0240000002,111579.8130000002,223159.6260000004,-4.881578947368421,22,0,0.375483,0.0630855
0.0630855,184788.55349999986,215353.78899999984,154223.3179999999,30565.235499999966,61130.47099999993,-5.039473684210526,23,0,0.5638592,0.1029404
0.1029404,187090.61249999993,198544.5099999998,175636.71500000003,11453.89749999989,22907.79499999978,-5.197368421052632,0,0,0.0630855,0.1221085
0.1221085,205578.988,235665.83400000006,175492.14199999996,30086.84600000005,60173.6920000001,-5.355263157894736,1,0,0.1029404,0.1783118
0.1783118,166304.92450000008,174582.29100000006,158027.55800000014,8277.36649999996,16554.73299999992,-5.513157894736842,2,0,0.1221085,0.1703658
0.1703658,231648.45950000006,233245.4590000001,230051.46,1596.999500000049,3193.999000000098,-5.671052631578947,3,0,0.1783118,0.1228316
0.1228316,167015.62850000022,171934.946,162096.31100000042,4919.317499999786,9838.634999999573,-5.828947368421052,4,0,0.1703658,0.4644449
0.4644449,631511.449,694137.0890000007,568885.8089999993,62625.64000000071,125251.28000000142,-5.9868421052631575,5,0,0.1228316,0.3778238
0.3778238,490870.4825000006,663026.6250000008,318714.34000000043,172156.1425000002,344312.2850000004,-6.144736842105263,6,0,0.4644449,0.566736
0.566736,945822.1095000004,980794.815999999,910849.4030000018,34972.706499998574,69945.41299999715,-6.302631578947368,7,0,0.3778238,0.3618871
0.3618871,757295.1050000006,924480.564,590109.6460000011,167185.45899999945,334370.9179999989,-6.4605263157894735,8,0,0.566736,0.0709174
0.0709174,198800.20599999992,211505.06199999966,186095.35000000018,12704.855999999738,25409.711999999476,2.710526315789474,9,0,0.3618871,0.071835
0.071835,217590.6490000002,254252.28400000007,180929.01400000032,36661.63499999988,73323.26999999976,-6.697368421052631,10,0,0.0709174,0.0707667
0.0707667,218354.81599999973,241050.01899999948,195659.61299999998,22695.202999999747,45390.40599999949,-6.855263157894736,11,0,0.071835,0.0944632
0.0944632,291471.72400000016,330361.8210000001,252581.62700000024,38890.096999999936,77780.19399999987,-7.013157894736842,12,0,0.0707667,0.061542
0.061542,189891.38750000007,226402.51700000017,153380.258,36511.12950000008,73022.25900000017,-7.171052631578947,13,0,0.0944632,0.0717383
0.0717383,203925.00949999984,236165.8049999997,171684.21399999998,32240.795499999862,64481.590999999724,-7.328947368421052,14,0,0.061542,0.0963057
0.0963057,188191.14750000014,205640.888,170741.4070000003,17449.740499999854,34899.48099999971,-7.4868421052631575,15,0,0.0717383,0.0615623
0.0615623,165326.52750000008,177220.15300000034,153432.90199999986,11893.62550000024,23787.251000000484,-7.644736842105263,16,0,0.0963057,0.0835659
0.0835659,258549.3449999998,268907.9980000001,248190.69199999952,10358.653000000282,20717.306000000564,-7.802631578947368,17,0,0.0615623,0.3176966
0.3176966,982939.1895000003,1105176.1359999988,860702.2430000018,122236.9464999985,244473.892999997,-7.9605263157894735,18,0,0.0835659,0.2472767
0.2472767,765063.2509999992,1033865.5939999982,496260.90800000035,268802.3429999989,537604.6859999979,-7.75,19,0,0.3176966,0.1902935
0.1902935,408515.4590000005,426068.90200000047,390962.01600000047,17553.443,35106.886,-6.75,20,0,0.2472767,0.0969479
0.0969479,283977.5415,408882.9869999998,159072.0960000002,124905.4454999998,249810.8909999996,-6.0,21,0,0.1902935,0.0618453
0.0618453,181155.7589999999,185255.06999999975,177056.44800000006,4099.310999999841,8198.621999999683,-5.5,22,0,0.0969479,0.0722218
0.0722218,211550.23399999994,233052.74799999996,190047.71999999994,21502.51400000001,43005.02800000002,-5.0,23,0,0.0618453,0.0860056
0.0860056,156312.322,164860.26999999993,147764.37400000004,8547.947999999946,17095.89599999989,-5.0,0,0,0.0722218,0.1357569
0.1357569,228557.1834999999,260674.57199999978,196439.795,32117.388499999885,64234.77699999977,-5.0,1,0,0.0860056,0.1776202
0.1776202,165659.9020000001,174814.44800000006,156505.35600000012,9154.545999999973,18309.091999999946,-4.25,2,0,0.1357569,0.1359581
0.1359581,217587.3280000001,225971.6300000004,209203.02599999975,8384.30200000033,16768.60400000066,-4.0,3,0,0.1776202,0.111468
0.111468,178393.35049999994,180777.31700000004,176009.38399999987,2383.9665000000823,4767.933000000165,-4.0,4,0,0.1359581,0.4063253
0.4063253,650283.0664999993,897212.6219999993,403353.51099999924,246929.55550000002,493859.11100000003,-4.0,5,0,0.111468,0.2739388
0.2739388,355902.67849999963,372303.1079999992,339502.24900000007,16400.42949999956,32800.85899999912,-4.0,6,0,0.4063253,0.380946
0.380946,635758.4340000007,905603.4250000011,365913.4430000003,269844.9910000004,539689.9820000008,-3.25,7,0,0.2739388,0.3718051
0.3718051,1216240.0335,1790880.705,641599.3619999997,574640.6715000002,1149281.3430000003,-3.0,8,0,0.380946,0.5558488
0.5558488,1818279.2695000006,1848034.2180000003,1788524.321000001,29754.948499999708,59509.896999999415,5.0,9,0,0.3718051,0.1219377
0.1219377,398879.5879999995,594799.7319999997,202959.44399999938,195920.14400000017,391840.28800000035,-3.0,10,0,0.5558488,0.2441946
0.2441946,753476.5039999997,880729.6699999998,626223.3379999996,127253.16600000008,254506.33200000017,-3.0,11,0,0.1219377,0.5897963
0.5897963,1819850.779500001,1906879.8780000047,1732821.6809999973,87029.09850000369,174058.19700000738,-3.0,12,0,0.2441946,0.3372851
0.3372851,1040712.7659999991,1321042.2449999994,760383.2869999988,280329.4790000003,560658.9580000006,-3.0,13,0,0.5897963,0.0701647
0.0701647,199451.84700000004,215376.87200000003,183526.82200000004,15925.024999999994,31850.04999999999,-3.0,14,0,0.3372851,0.2170127
0.2170127,424064.8465,566475.067,281654.62599999993,142410.22050000005,284820.4410000001,-2.833333333333333,15,0,0.0701647,0.1137294
0.1137294,305422.17500000016,352911.8920000004,257932.45799999996,47489.71700000022,94979.43400000044,-2.1666666666666665,16,0,0.2170127,0.2252727
0.2252727,696983.6929999996,750548.8410000005,643418.5449999988,53565.14800000086,107130.29600000172,-2.0,17,0,0.1137294,0.2336839
0.2336839,723007.712,825300.2300000001,620715.1939999999,102292.5180000001,204585.0360000002,-2.0,18,0,0.2252727,0.171887
0.171887,531810.8734999998,589725.588999999,473896.1580000005,57914.715499999234,115829.43099999847,-1.5,19,0,0.2336839,0.2624517
0.2624517,534551.0844999996,551402.9719999993,517699.19700000004,16851.887499999604,33703.77499999921,-1.0,20,0,0.171887,0.3781964
0.3781964,1107803.693999999,1694700.4989999977,520906.88900000014,586896.8049999988,1173793.6099999975,-0.25,21,0,0.2624517,0.5356766
0.5356766,1569090.8799999985,1667738.6040000005,1470443.1559999965,98647.72400000202,197295.44800000405,0.5,22,0,0.3781964,0.0732041
0.0732041,214427.7659999999,239852.4369999997,189003.09500000006,25424.670999999827,50849.341999999655,0.0,23,0,0.5356766,0.0997654
0.0997654,181320.13400000008,182405.45900000006,180234.80900000007,1085.324999999997,2170.649999999994,0.0,0,0,0.0732041,0.1113734
0.1113734,187505.67250000016,212894.88900000023,162116.45600000006,25389.216500000082,50778.433000000165,0.5,1,0,0.0997654,0.215242
0.215242,200748.29449999976,234489.8489999999,167006.7399999996,33741.554500000144,67483.10900000029,0.5,2,0,0.1113734,0.1099029
0.1099029,175888.659,193214.2489999999,158563.06900000013,17325.58999999988,34651.17999999976,0.0,3,0,0.215242,0.1316799
0.1316799,210740.57449999973,254307.46499999976,167173.6839999997,43566.89050000004,87133.78100000008,1.0,4,0,0.1099029,0.4615102
0.4615102,738601.010000001,1294131.9520000017,183070.06800000044,555530.9420000006,1111061.8840000012,1.0,5,0,0.1316799,0.3943331
0.3943331,512319.5164999997,565102.6379999998,459536.3949999996,52783.121500000096,105566.24300000019,1.0,6,0,0.4615102,0.2748281
0.2748281,458658.8965,515510.85399999964,401806.9390000003,56851.95749999967,113703.91499999934,1.0,7,0,0.3943331,0.1597069
0.1597069,522429.54599999957,725865.1359999989,318993.95600000024,203435.58999999933,406871.17999999865,1.0,8,0,0.2748281,0.1526672
0.1526672,499401.22649999976,539504.4550000002,459297.99799999926,40103.22850000046,80206.45700000093,1.0,9,0,0.1597069,0.0620736
0.0620736,203053.6165,244007.18499999974,162100.04800000024,40953.56849999975,81907.1369999995,7.5,10,0,0.1526672,0.3308691
0.3308691,1020915.8514999993,1861338.2779999983,180493.42500000028,840422.426499999,1680844.852999998,1.0,11,0,0.0620736,0.1411978
0.1411978,435674.04549999966,571926.9689999993,299421.12200000003,136252.92349999966,272505.8469999993,1.0,12,0,0.3308691,0.0972342
0.0972342,300021.7735000008,329967.8560000009,270075.69100000075,29946.082500000077,59892.165000000154,2.0,13,0,0.1411978,0.094139
0.094139,267601.9980000002,305392.4320000003,229811.5640000001,37790.43400000011,75580.86800000022,2.0,14,0,0.0972342,0.0932229
0.0932229,182167.03599999985,212252.468,152081.6039999997,30085.432000000146,60170.86400000029,2.5,15,0,0.094139,0.0559606
0.0559606,150283.1585,165317.54399999997,135248.77300000002,15034.385499999975,30068.77099999995,3.25,16,0,0.0932229,0.0708464
0.0708464,219195.75449999966,228535.59599999996,209855.91299999936,9339.8415000003,18679.6830000006,3.5,17,0,0.0559606,0.062647
0.062647,193826.9835000001,221868.612,165785.35500000016,28041.62849999992,56083.25699999984,3.0,18,0,0.0708464,0.1697877
0.1697877,525315.7374999998,815161.2839999998,235470.1909999998,289845.5465,579691.093,4.5,19,0,0.062647,0.2528428
0.2528428,514979.9365000002,516279.97899999993,513679.89400000044,1300.0424999997485,2600.084999999497,5.25,20,0,0.1697877,0.3858107
0.3858107,1130107.4449999984,1785014.2789999975,475200.6109999993,654906.8339999991,1309813.6679999982,5.5,21,0,0.2528428,0.341127
0.341127,999221.0264999995,1517562.3639999991,480879.6889999997,518341.33749999973,1036682.6749999993,5.5,22,0,0.3858107,0.3101515
0.3101515,908488.3644999996,1636410.1479999993,180566.58099999969,727921.7834999999,1455843.5669999996,6.0,23,0,0.341127,0.1200851
0.1200851,218250.60149999982,238560.75899999982,197940.44399999978,20310.157500000016,40620.31500000003,5.25,0,0,0.3101515,0.098608
0.098608,166014.12449999998,173191.50500000003,158836.74399999995,7177.380500000043,14354.761000000086,4.625,1,0,0.1200851,0.2208615
0.2208615,205989.46550000017,259861.6570000001,152117.2740000002,53872.19149999994,107744.38299999989,4.125,2,0,0.098608,0.1104843
0.1104843,176819.08250000008,200471.35300000006,153166.8120000001,23652.270499999984,47304.54099999997,3.625,3,0,0.2208615,0.1143462
0.1143462,182999.61499999987,189423.60399999967,176575.6260000001,6423.988999999783,12847.977999999566,3.125,4,0,0.1104843,0.1350062
0.1350062,216063.8739999999,249768.54099999997,182359.20699999982,33704.667000000074,67409.33400000015,3.0,5,0,0.1143462,0.1515583
0.1515583,196905.24549999996,207058.4159999999,186752.07499999998,10153.170499999964,20306.340999999928,2.25,6,0,0.1350062,0.2820654
0.2820654,470737.2615000004,527738.5020000006,413736.0210000002,57001.24050000019,114002.48100000038,2.75,7,0,0.1515583,0.2948533
0.2948533,964517.2114999996,1232036.1609999994,696998.2619999999,267518.94949999976,535037.8989999995,3.75,8,0,0.2820654,0.3638622
0.3638622,1190257.402,1984169.2930000003,396345.51099999953,793911.8910000004,1587823.7820000008,3.25,9,0,0.2948533,0.6422632
0.6422632,2100955.999499998,2691796.107999997,1510115.8909999991,590840.108499999,1181680.216999998,8.0,10,0,0.3638622,0.1681928
0.1681928,518968.8185000012,679205.028000002,358732.60900000035,160236.20950000084,320472.4190000017,5.5,11,0,0.6422632,0.0834024
0.0834024,257342.8204999998,283514.5709999999,231171.0699999997,26171.750500000097,52343.50100000019,4.25,12,0,0.1681928,0.0791595
0.0791595,244251.19399999984,269654.4750000001,218847.91299999962,25403.281000000236,50806.56200000047,5.25,13,0,0.0834024,0.3911752
0.3911752,1111964.8080000002,1996200.0450000004,227729.5710000002,884235.2370000001,1768470.4740000002,5.75,14,0,0.0791595,0.8700217
0.8700217,1700110.4809999983,1867348.522999999,1532872.4389999977,167238.0420000007,334476.0840000014,5.0,15,0,0.3911752,0.2931309
0.2931309,787207.7974999992,1135043.5769999977,439372.0180000006,347835.77949999855,695671.5589999971,5.0,16,0,0.8700217,0.8423453
0.8423453,2606179.1159999985,3085684.4039999987,2126673.8279999983,479505.2880000002,959010.5760000004,5.375,17,0,0.2931309,0.6184876
0.6184876,1913573.3020000022,3075096.2490000036,752050.355000001,1161522.9470000013,2323045.8940000026,5.875,18,0,0.8423453,0.2161131
0.2161131,668644.3029999997,801094.9480000004,536193.657999999,132450.64500000072,264901.29000000143,5.963414634146341,19,0,0.6184876,0.1522088
0.1522088,310012.6755000001,331711.3920000004,288313.9589999999,21698.716500000242,43397.433000000485,5.914634146341463,20,0,0.2161131,0.4466338
0.4466338,1308268.892000001,1635448.1270000008,981089.6570000013,327179.23499999975,654358.4699999995,5.865853658536585,21,0,0.1522088,1.0
1.0,2929175.9035000037,2969567.8830000027,2888783.924000005,40391.97949999897,80783.95899999794,5.817073170731707,22,0,0.4466338,0.4590331
0.4590331,1344588.6074999995,2413557.8729999987,275619.34200000024,1068969.2654999993,2137938.5309999986,5.768292682926829,23,0,1.0,0.0896255
0.0896255,162891.2979999999,171171.5009999995,154611.09500000026,8280.202999999616,16560.40599999923,5.7195121951219505,0,0,0.4590331,0.1167604
0.1167604,196575.0309999999,237279.7979999998,155870.26400000002,40704.76699999989,81409.53399999978,5.670731707317072,1,0,0.0896255,0.1815668
0.1815668,169340.7180000001,184526.4640000001,154154.9720000001,15185.746,30371.492,5.621951219512194,2,0,0.1167604,0.1228596
0.1228596,196624.52950000006,240462.74500000017,152786.31399999993,43838.21550000012,87676.43100000024,5.573170731707316,3,0,0.1815668,0.1059198
0.1059198,169514.07000000012,191318.21500000035,147709.92499999987,21804.145000000237,43608.290000000474,5.524390243902438,4,0,0.1228596,0.1200781
0.1200781,192173.0585000001,215805.0829999999,168541.0340000003,23632.024499999796,47264.04899999959,5.475609756097561,5,0,0.1059198,0.1456981
0.1456981,189291.7399999998,199375.9209999997,179207.55899999986,10084.180999999924,20168.36199999985,5.426829268292683,6,0,0.1200781,0.2648834
0.2648834,360917.87300000037,456443.0410000006,265392.70500000013,95525.16800000024,191050.33600000048,5.378048780487806,7,0,0.1456981,0.213368
0.213368,697964.4520000009,931947.0070000017,463981.89699999994,233982.5550000009,467965.1100000018,5.329268292682928,8,0,0.2648834,0.3452325
0.3452325,1129316.3005000015,1827250.381000003,431382.2199999998,697934.0805000017,1395868.1610000033,5.2804878048780495,9,0,0.213368,0.1181587
0.1181587,386517.9694999999,410760.7169999997,362275.2220000001,24242.747499999794,48485.49499999959,5.231707317073171,10,0,0.3452325,0.083443
0.083443,257468.30699999986,257505.0009999997,257431.613,36.69399999984307,73.38799999968614,10.597560975609756,11,0,0.1181587,0.0897162
0.0897162,276824.627,301213.25200000015,252436.00199999975,24388.625000000204,48777.25000000041,5.158536585365853,12,0,0.083443,0.0607129
0.0607129,187333.0639999999,228370.59999999992,146295.52799999985,41037.53600000004,82075.07200000007,5.109756097560975,13,0,0.0897162,0.1149549
0.1149549,209567.52000000008,226900.5710000001,192234.469,17333.05100000005,34666.1020000001,5.060975609756097,14,0,0.0607129,0.0754469
0.0754469,147430.81450000015,150288.0300000001,144573.5990000002,2857.2154999999475,5714.430999999895,5.012195121951219,15,0,0.1149549,0.0775869
0.0775869,208361.01400000002,241971.23299999977,174750.7950000003,33610.218999999735,67220.43799999947,5.0,16,0,0.0754469,0.1145992
0.1145992,354564.9674999996,559191.5989999992,149938.33599999998,204626.6314999996,409253.2629999992,4.964285714285714,17,0,0.0775869,0.283102
0.283102,875904.9360000009,912257.6520000012,839552.2200000008,36352.71600000019,72705.43200000038,4.916666666666667,18,0,0.1145992,0.3020564
0.3020564,934549.1234999988,1324361.1819999975,544737.0650000002,389812.05849999865,779624.1169999973,4.869047619047619,19,0,0.283102,0.4281034
0.4281034,871943.6709999995,946918.5669999998,796968.7749999992,74974.8960000003,149949.7920000006,4.821428571428571,20,0,0.3020564,0.2149823
0.2149823,629720.9390000002,736928.4970000004,522513.38100000005,107207.5580000002,214415.1160000004,4.773809523809524,21,0,0.4281034,0.0926896
0.0926896,271504.22299999965,277856.4409999993,265152.00500000006,6352.217999999615,12704.43599999923,4.726190476190476,22,0,0.2149823,0.0694875
0.0694875,203541.17399999988,230891.34099999984,176191.00699999995,27350.166999999943,54700.333999999886,4.678571428571429,23,0,0.0926896,0.1036835
0.1036835,188441.16,191053.31800000012,185829.0019999999,2612.158000000112,5224.316000000224,4.630952380952381,0,0,0.0694875,0.1394329
0.1394329,234745.977,261854.8410000002,207637.11299999987,27108.864000000165,54217.72800000032,4.583333333333333,1,0,0.1036835,0.1899316
0.1899316,177142.2679999999,179728.06100000022,174556.47499999957,2585.7930000003253,5171.5860000006505,4.5357142857142865,2,0,0.1394329,0.1483682
0.1483682,237448.48399999976,263873.04099999985,211023.92699999965,26424.557000000103,52849.114000000205,4.488095238095238,3,0,0.1899316,0.1184118
0.1184118,189506.19300000023,198139.17400000014,180873.21200000032,8632.980999999912,17265.961999999825,4.440476190476191,4,0,0.1483682,0.4293293
0.4293293,687098.5890000005,850264.9150000007,523932.2630000003,163166.3260000002,326332.6520000004,4.392857142857143,5,0,0.1184118,0.3263405
0.3263405,423983.18750000047,505280.2680000004,342686.10700000054,81297.08049999992,162594.16099999985,4.345238095238095,6,0,0.4293293,0.6448824
0.6448824,878686.9084999991,1135541.050999999,621832.7659999991,256854.14249999996,513708.2849999999,4.2976190476190474,7,0,0.3263405,0.4165333
0.4165333,1362553.6940000022,1967804.4300000016,757302.9580000029,605250.7359999993,1210501.4719999987,4.25,8,0,0.6448824,0.3793584
0.3793584,1240948.2719999996,1514893.6049999993,967002.939,273945.33299999963,547890.6659999993,4.2023809523809526,9,0,0.4165333,0.2001243
0.2001243,654641.8865000004,1096399.8670000008,212883.906,441757.9805000004,883515.9610000008,4.154761904761905,10,0,0.3793584,0.1750299
0.1750299,540065.087,729641.9349999998,350488.2390000003,189576.84799999977,379153.69599999953,10.55952380952381,11,0,0.2001243,0.3079684
0.3079684,950254.3025000006,1497166.581000001,403342.02400000015,546912.2785000004,1093824.5570000007,4.083333333333333,12,0,0.1750299,0.0710427
0.0710427,219206.3814999999,234936.56499999994,203476.19799999986,15730.183500000043,31460.367000000086,4.0357142857142865,13,0,0.3079684,0.2159242
0.2159242,393638.83899999986,422171.09100000054,365106.5869999992,28532.252000000677,57064.504000001354,3.5,14,0,0.0710427,0.1954036
0.1954036,381838.46499999985,516104.95199999976,247571.97799999994,134266.4869999999,268532.9739999998,2.8888888888888893,15,0,0.2159242,0.1754758
0.1754758,471243.2159999996,509764.74300000025,432721.68899999897,38521.52700000064,77043.05400000128,2.740740740740741,16,0,0.1954036,0.176669
0.176669,546605.9965,604127.4360000002,489084.5569999998,57521.43950000021,115042.87900000042,2.5925925925925926,17,0,0.1754758,0.1787233
0.1787233,552961.9670000002,566489.9420000003,539433.9920000001,13527.975000000093,27055.950000000186,2.4444444444444446,18,0,0.176669,0.1951081
0.1951081,603655.7354999996,631024.4869999993,576286.9839999999,27368.751499999664,54737.50299999933,2.2962962962962963,19,0,0.1787233,0.3498078
0.3498078,712474.3314999999,824199.7440000001,600748.9189999995,111725.41250000027,223450.82500000054,2.148148148148148,20,0,0.1951081,0.39951
0.39951,1170235.1494999984,1773175.2289999968,567295.07,602940.0794999985,1205880.1589999967,2.0,21,0,0.3498078,0.4521206
0.4521206,1324340.8880000007,1513360.3190000004,1135321.4570000013,189019.43099999952,378038.86199999903,1.8518518518518519,22,0,0.39951,0.1564853
0.1564853,458372.988,739831.2469999999,176914.72900000022,281458.2589999998,562916.5179999997,1.7037037037037037,23,0,0.4521206,0.1122107
0.1122107,203939.1890000002,208711.2170000004,199167.16099999993,4772.0280000002385,9544.056000000477,1.5555555555555556,0,0,0.1564853,0.0949076
0.0949076,159784.23899999997,173979.78699999992,145588.69100000002,14195.547999999952,28391.095999999903,1.4074074074074074,1,0,0.1122107,0.2329233
0.2329233,217239.04249999978,223582.70599999974,210895.3789999998,6343.663499999966,12687.326999999932,1.2592592592592595,2,0,0.0949076,0.0949927
0.0949927,152026.2840000001,152132.5030000001,151920.06500000006,106.21900000002643,212.43800000005285,1.1111111111111112,3,0,0.2329233,0.1338655
0.1338655,214238.35099999956,231720.98099999918,196755.72099999996,17482.62999999961,34965.25999999922,1.0,4,0,0.0949927,0.3140996
0.3140996,502685.0125000005,689008.4470000011,316361.57799999986,186323.4345000006,372646.8690000012,1.0,5,0,0.1338655,0.1612551
0.1612551,209503.36800000002,250865.662,168141.074,41362.29400000001,82724.58800000002,1.4999999999999998,6,0,0.3140996,0.5443054
0.5443054,741645.3595000005,999930.3600000008,483360.3590000001,258285.00050000034,516570.0010000007,2.0,7,0,0.1612551,0.1705532
0.1705532,557909.6100000001,808486.1170000002,307333.1029999999,250576.50700000016,501153.0140000003,2.0,8,0,0.5443054,0.0463795
0.0463795,151715.5460000001,159850.94799999997,143580.14400000017,8135.4019999999,16270.8039999998,2.0,9,0,0.1705532,0.5197857
0.5197857,1700310.4735000017,2594746.9250000035,805874.0219999999,894436.4515000018,1788872.9030000037,2.0,10,0,0.0463795,0.1997115
0.1997115,616221.3694999998,878744.9349999996,353697.80399999995,262523.56549999985,525047.1309999996,2.0,11,0,0.5197857,0.1994367
0.1994367,615373.5579999996,920281.1149999992,310466.001,304907.5569999996,609815.1139999991,10.0,12,0,0.1997115,0.5221343
0.5221343,1611075.9115000025,1614578.7540000007,1607573.0690000043,3502.8424999981653,7005.684999996331,2.0,13,0,0.1994367,0.9908899
0.9908899,1806433.3525000014,1851328.221,1761538.4840000027,44894.868499998585,89789.73699999717,2.0,14,0,0.5221343,0.2045338
0.2045338,399679.74399999983,649442.8499999997,149916.6379999999,249763.1059999999,499526.2119999998,2.75,15,0,0.9908899,0.2865984
0.2865984,769664.8180000002,1324869.2090000007,214460.42699999956,555204.3910000005,1110408.782000001,2.75,16,0,0.2045338,0.5781054
0.5781054,1788632.6015000045,2658763.623000008,918501.5800000011,870131.0215000035,1740262.043000007,2.0,17,0,0.2865984,0.2101547
0.2101547,650209.2980000001,686611.4129999995,613807.1830000007,36402.11499999941,72804.22999999882,2.75,18,0,0.5781054,0.6082056
0.6082056,1881761.2084999993,2160432.1899999976,1603090.2270000011,278670.98149999825,557341.9629999965,3.0,19,0,0.2101547,0.2482188
0.2482188,505562.0709999998,507878.2949999993,503245.84700000036,2316.2239999994636,4632.447999998927,4.5,20,0,0.6082056,0.4207961
0.4207961,1232585.6689999998,1795883.2399999988,669288.0980000006,563297.5709999991,1126595.1419999981,5.75,21,0,0.2482188,0.7091744
0.7091744,2077296.6290000007,2100865.798,2053727.4600000016,23569.16899999918,47138.33799999836,5.0,22,0,0.4207961,0.3602056
0.3602056,1055105.5805000009,1722293.6800000013,387917.4810000002,667188.0995000006,1334376.1990000012,5.0,23,0,0.7091744,0.9263317
0.9263317,1683576.4079999984,1833061.2279999973,1534091.5879999995,149484.8199999989,298969.6399999978,5.0,0,0,0.3602056,0.5539775
0.5539775,932663.4175000015,1216587.235000001,648739.600000002,283923.81749999954,567847.6349999991,5.0,1,0,0.9263317,0.2388221
0.2388221,222740.6134999998,246653.18199999983,198828.04499999978,23912.568500000023,47825.137000000046,3.6666666666666665,2,0,0.5539775,0.112272
0.112272,179680.1820000002,187570.77000000048,171789.59399999995,7890.588000000265,15781.17600000053,2.3333333333333335,3,0,0.2388221,0.1356984
0.1356984,217171.72100000043,233660.98900000047,200682.45300000036,16489.268000000055,32978.53600000011,2.0,4,0,0.112272,0.3032815
0.3032815,485371.79300000105,759740.2810000025,211003.30499999961,274368.48800000147,548736.9760000029,1.25,5,0,0.1356984,0.5558726
0.5558726,722192.3715000002,927100.2040000007,517284.53899999976,204907.83250000048,409815.66500000097,0.0,6,0,0.3032815,0.1797306
0.1797306,244892.608,259284.3200000002,230500.89599999983,14391.712000000189,28783.424000000377,-0.25,7,0,0.5558726,0.18909
0.18909,618546.8675000002,794519.7030000001,442574.03200000036,175972.83549999987,351945.67099999974,-1.0,8,0,0.1797306,0.5093086
0.5093086,1666038.3384999996,2503413.0629999987,828663.6140000008,837374.724499999,1674749.448999998,-2.0,9,0,0.18909,0.2232528
0.2232528,730299.3600000008,1128936.7680000013,331661.9520000003,398637.4080000005,797274.816000001,-2.25,10,0,0.5093086,0.1758415
0.1758415,542569.1195,613104.3860000002,472033.8529999998,70535.26650000017,141070.53300000035,-2.833333333333333,11,0,0.2232528,1.0
1.0,3085558.216000001,3816241.624,2354874.8080000025,730683.4079999987,1461366.8159999973,8.333333333333334,12,0,0.1758415,0.5908304
0.5908304,1823041.4439999978,1824595.3649999967,1821487.5229999986,1553.9209999990417,3107.8419999980833,-2.0,13,0,1.0,0.2405555
0.2405555,438542.6180000002,619713.0750000001,257372.16100000028,181170.45699999988,362340.91399999976,-2.25,14,0,0.5908304,0.2684034
0.2684034,524487.3529999999,870176.6619999995,178798.0440000001,345689.3089999997,691378.6179999994,-2.5,15,0,0.2405555,0.7276445
